#r val dfunc ( r_0=1.  Using rational switching function with parameters d0=0 nn=6 mm=12)
0	1	-0
0.034064603	1	-8.0792109e-06
0.068129207	0.9999999	-0.00012926735
0.10219381	0.99999886	-0.00065441459
0.13625841	0.9999936	-0.0020682515
0.17032302	0.99997559	-0.0050492603
0.20438762	0.9999271	-0.010469131
0.23845222	0.99981621	-0.019391055
0.27251683	0.99959056	-0.033065355
0.30658143	0.9991703	-0.052919779
0.34064603	0.99843992	-0.080540224
0.37471064	0.99723955	-0.11763558
0.40877524	0.99535602	-0.16597813
0.44283984	0.99251449	-0.22730874
0.47690445	0.98837179	-0.30319488
0.51096905	0.9825132	-0.39483071
0.54503366	0.97445499	-0.50277383
0.57909826	0.96365541	-0.6266261
0.61316286	0.94953717	-0.7646864
0.64722747	0.93152371	-0.91363308
0.68129207	0.90909	-1.0683254
0.71535667	0.8818256	-1.2218354
0.74942128	0.8495035	-1.365814
0.78348588	0.81214387	-1.4912424
0.81755048	0.77005871	-1.5895134
0.85161509	0.72386399	-1.65366
0.88567969	0.6744507	-1.6794495
0.91974429	0.62291548	-1.666048
0.9538089	0.57046146	-1.6160702
0.9878735	0.51828795	-1.5350101
1.0219381	0.4674892	-1.4302337
1.0560027	0.41897845	-1.3098185
1.0900673	0.37344555	-1.1815117
1.1241319	0.3313475	-1.0519852
1.1581965	0.29292533	-0.92644455
1.1922611	0.2582377	-0.80854717
1.2263257	0.22720188	-0.700539
1.2603903	0.19963474	-0.60350779
1.2944549	0.17528925	-0.51767209
1.3285195	0.15388417	-0.44265258
1.3625841	0.13512649	-0.37769868
1.3966487	0.1187273	-0.32186221
1.4307133	0.10441211	-0.274121
1.4647779	0.091926938	-0.2334609
1.4988426	0.081041287	-0.19892565
1.5329072	0.071548941	-0.16964385
1.5669718	0.063267399	-0.1448401
1.6010364	0.056036443	-0.12383625
1.635101	0.049716266	-0.10604664
1.6691656	0.044185408	-0.090970143
1.7032302	0.039338687	-0.07818092
1.7372948	0.035085213	-0.067318855
1.7713594	0.031346555	-0.058080495
1.805424	0.028055088	-0.050210732
1.8394886	0.025152517	-0.043495415
1.8735532	0.022588585	-0.037754916
1.9076178	0.020319939	-0.032838592
1.9416824	0.018309161	-0.02862008
1.975747	0.016523919	-0.024993315
2.0098116	0.01493625	-0.021869195
2.0438762	0.013521935	-0.019172779
2.0779408	0.012259973	-0.01684096
2.1120054	0.011132127	-0.014820513
2.14607	0.010122535	-0.013066482
2.1801346	0.0092173822	-0.011540833
2.2141992	0.0084046166	-0.010211331
2.2482638	0.0076737081	-0.0090506072
2.2823284	0.007015442	-0.0080353866
2.316393	0.0064217414	-0.0071458363
2.3504576	0.0058855161	-0.0063650275
2.3845222	0.0054005318	-0.005678483
2.4185868	0.0049612987	-0.0050738002
2.4526514	0.0045629746	-0.0045403341
2.4867161	0.0042012825	-0.0040689322
2.5207807	0.0038724387	-0.0036517107
2.5548453	0.003573091	-0.0032818671
2.5889099	0.003300265	-0.0029535216
2.6229745	0.0030513179	-0.002661583
2.6570391	0.002823898	-0.0024016356
2.6911037	0.0026159102	-0.0021698432
2.7251683	0.0024254847	-0.0019628676
2.7592329	0.0022509512	-0.0017777992
2.7932975	0.0020908153	-0.001612098
2.8273621	0.0019437385	-0.0014635431
2.8614267	0.0018085201	-0.0013301899
2.8954913	0.001684082	-0.0012103328
2.9295559	0.0015694545	-0.0011024739
2.9636205	0.0014637652	-0.0010052957
